75,1,9,1,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Relaxed,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,1,9,2,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Sluggish,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,1,9,3,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Proud,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,1,9,4,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Afraid,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,1,9,5,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Happy,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,1,9,6,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Excited,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,1,9,7,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Sad,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,1,9,8,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Satisfied,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,1,9,9,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Appreciative,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,1,9,10,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Anxious,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,1,9,11,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Curious,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,1,9,12,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Enthusiastic,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,1,9,13,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Grateful,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,1,9,14,dpanas,5,Please select the response that best reflects the emotion you have felt in the past 24 hours,Angry,0,Very Slightly or Not at All,1,A Little,2,Moderately,3,Quit a Bit,4,Extremely So,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,1,10,1,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.","It seemed like I was just _going through the motions_, rather than focusing on what was important to me",0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
90,1,10,2,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",I continued to get better at being the kind of person I want to be,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
91,1,10,3,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",I made progress in the areas of my life I care most about,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
92,1,10,4,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.","I tried to work towards important goals, but something always got in the way",0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
93,1,10,5,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.","Difficult thoughts, feelings or memories got in the way of what I really wanted to do",0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
94,1,10,6,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",I was proud about how I lived my life,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
95,1,10,7,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",I was basically on _auto-pilot_ most of the time,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
96,1,10,8,value,7,"Please read each statement carefully and then select the response which best describes how much the statement was true for you during the PAST WEEK, including TODAY.",My behaviour was a good example of what I stand for in life,0,Not at all True 0,1,1,2,2,3,3,4,4,5,5,6,Completely True 6,7,NULL,NULL,NULL,NULL,NULL
97,1,11,1,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you been upset because of something that happened unexpectedly?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98,1,11,2,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt that you were unable to control the important things in your life?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,1,11,3,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt nervous and stressed_?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100,1,11,4,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt confident about your ability to handle your personal problems?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101,1,11,5,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt that things were going your way?.",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102,1,11,6,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you found that you could not cope with all the things that you had to do?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,1,11,7,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you been able to control irritations in your life?.",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
104,1,11,8,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt that you were on top of things?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,1,11,9,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you been angered because of things that were outside of your control?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,1,11,10,pss,5,"The questions in this scale ask you about your feelings and thoughts during the last week. In each case, select the response that indicates how often you felt or thought a certain way.","In the last week, how often have you felt difficulties were piling up so high that you could not overcome them?",0,Never,1,Almost Never,2,Sometimes,3,Fairly Often,4,Very Often,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,1,12,1,stress,5,,Please rate the amount of stress you experienced in the last 24 hours?,0,None,1,Very Little,2,A Moderate Amount,3,Quite a Bit,4,A Gret Deal,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,1,12,2,sleep,5,,Please rate the quality of your sleep in the last 24 hours?,0,Excellent,1,Very Good,2,Fair,3,Poor,4,Very Poor,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109,1,12,3,diet,5,,Please rate the quality of your diet in the last 24 hours?,0,Excellent,1,Very Good,2,Fair,3,Poor,4,Very Poor,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,1,12,4,relation,5,,Please rate the quality of your relationships in the last 24 hours?,0,Excellent,1,Very Good,2,Fair,3,Poor,4,Very Poor,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111,1,12,5,busy,5,,Please rate how busy you were in the last 24 hours?,0,Not at all,1,Slightly Busy,2,Somewhat Busy,3,Moderately Busy,4,Extremely Busy,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112,1,12,6,physical,5,Physical activity is any activity that increases your heart rate and makes you get out of breath for some time.,How many minutes of physical activity did you experience in the last 24 hours?,0,0 mins,1,1-10 mins,2,11-30 mins,3,31-45 mins,4,More Than 45 mins,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113,1,15,1,gas11,5,Please rate how you performed against this goal.,Please rate how you performed against this goal.,2,Best expected outcome,1,More than expected outcome,0,Expected outcome,-1,Less than expected outcome,-2,Worst expected outcome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,1,18,1,gas21,5,Please rate how you performed against this goal.,Please rate how you performed against this goal.,2,Best expected outcome,1,More than expected outcome,0,Expected outcome,-1,Less than expected outcome,-2,Worst expected outcome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115,1,16,1,gas12,5,Please rate how you performed against this goal.,Please rate how you performed against this goal.,2,Best expected outcome,1,More than expected outcome,0,Expected outcome,-1,Less than expected outcome,-2,Worst expected outcome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
